name,Red,Green,Blue,Alpha,Grey,Luminance,Chrominance blue,Chrominance red
i128_11.png/i128_27.png,0.819837484147507,0.8554002040160956,0.870698526120535,0.9754522526683652,0.8549033428042361,0.849094569190383,0.792264797508238,0.8088082710887642
i128_11.png/i128_28.png,0.70951598738766,0.7849730362406955,0.8196497503317426,0.9675273828005052,0.7771273495748544,0.769276819265912,0.7241740779123396,0.6763649866947028
i128_11.png/i128_29.png,0.8940074157094209,0.8921059130117579,0.8892447658865833,0.9816197512438075,0.8930390149636596,0.8937714876768885,0.8948179581280007,0.8771604925074423
i128_11.png/i128_30.png,0.9007501587013288,0.9062266046194837,0.9122628356350294,0.9811085145875696,0.9062193546271005,0.9058248230273221,0.9169160996507579,0.8886981645867216
i128_11.png/i128_31.png,0.8500659415747107,0.851230267618942,0.8630415488628237,0.9596123672256315,0.8499877518858966,0.8495198061955324,0.8820988621933847,0.8703759362548817
i128_11.png/i128_32.png,0.858744171701584,0.8597713790604903,0.8650017159730272,0.9689385653314015,0.8581392473702513,0.8586920136583875,0.88376985271458,0.8665068932306144
i128_11.png/i128_33.png,0.8133676724687326,0.8673461248437729,0.8869044454599124,0.9722634561990666,0.8641914760485285,0.8580937485071738,0.802313446197269,0.7621404007437492
i128_11.png/i128_34.png,0.7089470472077211,0.7390557948667185,0.7496472554069241,0.9406396346228932,0.7389320423008439,0.7358432204581661,0.707103993208727,0.6524649274637657
i128_11.png/i128_35.png,0.7078078905237049,0.7812079477315546,0.8150357657117888,0.9635795478429127,0.7735411066073072,0.7659917060682242,0.7150061740362051,0.6649012350128405
i128_11.png/i128_36.png,0.8171031978445532,0.8178147488486699,0.8200622688465881,0.9595509979491824,0.817162699323814,0.8185292733401507,0.8445183209496526,0.8004059663838461
i128_11.png/i128_37.png,0.864049014463527,0.8501567330757871,0.8394578053109267,0.9690462863360646,0.8509570337221413,0.8543595167039231,0.8733513831842019,0.8473128737178304
i128_11.png/i128_38.png,0.647573007332011,0.5589739077830147,0.5265031773627208,0.8860065495494563,0.6240503893423706,0.6231374992519577,0.5390594820613389,0.4100060057303494
i128_11.png/i128_39.png,0.7247326786014046,0.738010471486062,0.7446495892903526,0.9537289293152112,0.7357090395611252,0.7352373005673342,0.7407104640151868,0.7181610379875827
i128_12.png/i128_00.png,0.5856778970799766,0.614214457174657,0.5328632274694292,0.9499062670101771,0.6443122447518516,0.644879425080755,0.3534498411256872,0.2374124663682486
i128_12.png/i128_01.png,0.5527919897990372,0.6550314142535557,0.6461435720758294,0.9432805181943573,0.6594146382759372,0.6514872684450919,0.46567809269475,0.39340166974217905
i128_12.png/i128_02.png,0.7095128613811157,0.7187285500251408,0.7000283282833027,0.9589758056294941,0.7754324009170679,0.7611989479740959,0.5160859776044318,0.4123391135709046
i128_12.png/i128_03.png,0.5320119763636482,0.6787064447479171,0.5961899485644084,0.9648654228784853,0.722505734713173,0.7081064612878638,0.1691521999657764,-0.033422205336665914
i128_12.png/i128_04.png,0.6105375047682804,0.7261718346800672,0.6274724373905798,0.9673252005311233,0.773725741772215,0.7636288380367193,0.2662868214978368,0.04700254810002819
i128_12.png/i128_05.png,0.6510432519785886,0.7781929897280516,0.6726780185561004,0.9881253293826642,0.8287104796256543,0.8179283444871231,0.2755912151160837,0.04285224427178386
